Source: Custom Source,50000,1,1,1,1,1051315230026298,0,52726.504234456486,0,49772.2912622893
Flat Map,50000,1,1,1,1,1051315224748091,321630.73447491426,4873.0079003414,49764.49168761655,753.9788184301881
DummyLatencySink,50000,1,1,1,1,1051315224217950,750965.0912222408,0.0,753.0661745172581,0.0
Source: Custom Source,50000,1,1,1,1,1051325277662328,0,53267.47612727467,0,50032.71102741763
Flat Map,50000,1,1,1,1,1051325281553109,320654.0435824639,3846.979540104945,50033.3005686742,600.2640149526469
DummyLatencySink,50000,1,1,1,1,1051325387184176,755370.0279264306,0.0,762.0695123834724,0.0
Source: Custom Source,50000,1,1,1,1,1051335278782226,0,53177.57832691444,0,49997.91308045632
Flat Map,50000,1,1,1,1,1051335284151049,324379.4081628766,4055.6664071238974,50032.65975293015,625.5507356901369
DummyLatencySink,50000,1,1,1,1,1051335505926127,645553.2357145954,0.0,472.995163747819,0.0
Source: Custom Source,50000,1,1,1,1,1051345279574355,0,53146.72015820973,0,50036.030325767126
Flat Map,50000,1,1,1,1,1051345286940994,322974.32676767564,4151.272978151376,50072.57540452995,643.5958278900457
DummyLatencySink,50000,1,1,1,1,1051345616575759,779417.8281775226,0.0,756.4971002749052,0.0
Source: Custom Source,50000,1,1,1,1,1051355280140152,0,53163.286513436666,0,49963.5217831253
Flat Map,50000,1,1,1,1,1051355289040764,324856.2877089385,3239.4733799802943,49999.14772782303,498.59249832684793
DummyLatencySink,50000,1,1,1,1,1051356426683253,787071.2635535678,0.0,493.7488364082334,0.0
Source: Custom Source,50000,1,1,1,1,1051365280551193,0,53263.54229927889,0,49998.45501392125
Flat Map,50000,1,1,1,1,1051365291310308,322978.86726394756,3826.8723515759975,50066.25694400089,593.2189188381732
DummyLatencySink,50000,1,1,1,1,1051366535833808,776121.5399243654,0.0,437.53244338030305,0.0
Source: Custom Source,50000,1,1,1,1,1051375281258257,0,53298.06325070555,0,50031.98051898108
Flat Map,50000,1,1,1,1,1051375294733735,316023.1886165091,7568.4653333223705,50064.79530567025,1199.0059000089825
DummyLatencySink,50000,1,1,1,1,1051377347299228,766379.301099585,0.0,1363.4112756851907,0.0
Source: Custom Source,50000,1,1,1,1,1051385282539238,0,53067.61425206516,0,50018.41543570216
Flat Map,50000,1,1,1,1,1051385298580178,329043.582539773,4720.244154622329,50086.766054073705,718.5120064212168
DummyLatencySink,50000,1,1,1,1,1051387460675385,786996.8374924132,0.0,595.717369326901,0.0
Source: Custom Source,50000,1,1,1,1,1051395283326879,0,53195.20145341482,0,49977.26031705741
Flat Map,50000,1,1,1,1,1051395301821940,320543.34469005145,4966.382775931315,50046.571033610824,775.4034906451825
DummyLatencySink,50000,1,1,1,1,1051397504044532,782330.204260134,0.0,731.7494053983943,0.0
